Num_Acc,catr,grav
201600002295,Route départementale,Blessé hospitalisé
201600002295,Route départementale,Blessé hospitalisé
201600002296,Route départementale,Blessé léger
201600002296,Route départementale,Indemne
201600002297,Route départementale,Indemne
201600002297,Route départementale,Blessé hospitalisé
201600002298,Voie communale,Blessé léger
201600002298,Voie communale,Blessé hospitalisé
201600002299,Route départementale,Blessé léger
201600002299,Route départementale,Blessé hospitalisé
201600002300,Route départementale,Indemne
201600002300,Route départementale,Blessé hospitalisé
201600002301,Route départementale,Indemne
201600002301,Route départementale,Blessé hospitalisé
201600002302,Route départementale,Blessé léger
201600002302,Route départementale,Blessé hospitalisé
201600002303,Voie communale,Indemne
201600002303,Voie communale,Blessé hospitalisé
201600002304,Voie communale,Blessé hospitalisé
201600002304,Voie communale,Indemne
201600002305,Route départementale,Blessé hospitalisé
201600002305,Route départementale,Blessé léger
201600002306,Route départementale,Blessé hospitalisé
201600002307,Route départementale,Indemne
201600002307,Route départementale,Indemne
201600002307,Route départementale,Indemne
201600002307,Route départementale,Blessé hospitalisé
201600002308,Route départementale,Blessé hospitalisé
201600002309,Route départementale,Tué
201600002309,Route départementale,Indemne
201600002309,Route départementale,Indemne
201600002310,Route départementale,Blessé hospitalisé
201600002310,Route départementale,Blessé hospitalisé
201600002311,Route départementale,Tué
201600002311,Route départementale,Blessé léger
201600002312,Route départementale,Blessé hospitalisé
201600002312,Route départementale,Indemne
201600002313,Route départementale,Tué
201600002313,Route départementale,Tué
201600002313,Route départementale,Blessé hospitalisé
201600002314,Autre,Blessé hospitalisé
201600002315,Route départementale,Indemne
201600002315,Route départementale,Blessé hospitalisé
201600002315,Route départementale,Blessé léger
201600002316,Route départementale,Indemne
201600002316,Route départementale,Indemne
201600002316,Route départementale,Indemne
201600002316,Route départementale,Indemne
201600002316,Route départementale,Blessé hospitalisé
201600002317,Route départementale,Indemne
201600002317,Route départementale,Blessé léger
201600002317,Route départementale,Blessé léger
201600002318,Voie communale,Indemne
201600002318,Voie communale,Blessé hospitalisé
201600002319,Route départementale,Indemne
201600002319,Route départementale,Blessé léger
201600002320,Voie communale,Blessé léger
201600002321,Route départementale,Indemne
201600002321,Route départementale,Blessé hospitalisé
201600002321,Route départementale,Indemne
201600002321,Route départementale,Indemne
201600002321,Route départementale,Blessé hospitalisé
201600002322,Autre,Indemne
201600002322,Autre,Blessé hospitalisé
201600002323,Autre,Blessé léger
201600002323,Autre,Indemne
201600002324,Route départementale,Indemne
201600002324,Route départementale,Blessé hospitalisé
201600002324,Route départementale,Indemne
201600002325,Route départementale,Indemne
201600002325,Route départementale,Blessé hospitalisé
201600002326,Voie communale,Blessé léger
201600002326,Voie communale,Blessé hospitalisé
201600002327,Autre,Blessé léger
201600002327,Autre,Indemne
201600002327,Autre,Blessé léger
201600002327,Autre,Blessé léger
201600002328,Route départementale,Indemne
201600002328,Route départementale,Tué
201600002329,Route départementale,Indemne
201600002329,Route départementale,Indemne
201600002329,Route départementale,Blessé léger
201600002329,Route départementale,Tué
201600002330,Route départementale,Blessé léger
201600002330,Route départementale,Indemne
201600002331,Voie communale,Indemne
201600002331,Voie communale,Indemne
201600002331,Voie communale,Blessé hospitalisé
201600002332,Route départementale,Blessé hospitalisé
201600002333,Route départementale,Tué
201600002333,Route départementale,Indemne
201600002334,Route départementale,Indemne
201600002334,Route départementale,Blessé hospitalisé
201600002335,Route départementale,Indemne
201600002335,Route départementale,Blessé hospitalisé
201600002336,Route départementale,Indemne
201600002336,Route départementale,Blessé hospitalisé
201600002337,Route départementale,Blessé hospitalisé
201600002338,Route départementale,Blessé hospitalisé
201600002339,Route départementale,Tué
201600002339,Route départementale,Blessé léger
201600002340,Route départementale,Indemne
201600002340,Route départementale,Blessé hospitalisé
201600002341,Route départementale,Indemne
201600002341,Route départementale,Tué
201600002341,Route départementale,Tué
201600002341,Route départementale,Blessé hospitalisé
201600002342,Route départementale,Blessé hospitalisé
201600002342,Route départementale,Indemne
201600002342,Route départementale,Indemne
201600002342,Route départementale,Blessé léger
201600002343,Route départementale,Blessé léger
201600002343,Route départementale,Blessé hospitalisé
201600002344,Route départementale,Blessé hospitalisé
201600002345,Route départementale,Indemne
201600002345,Route départementale,Blessé hospitalisé
201600002346,Route départementale,Blessé hospitalisé
201600002346,Route départementale,Blessé léger
201600002346,Route départementale,Blessé léger
201600002346,Route départementale,Blessé léger
201600002346,Route départementale,Blessé léger
201600002346,Route départementale,Indemne
201600002347,Route départementale,Indemne
201600002347,Route départementale,Blessé hospitalisé
201600002348,Route départementale,Indemne
201600002348,Route départementale,Blessé hospitalisé
201600002348,Route départementale,Indemne
201600002348,Route départementale,Indemne
201600002349,Route départementale,Blessé hospitalisé
201600002349,Route départementale,Blessé hospitalisé
201600002349,Route départementale,Indemne
201600002349,Route départementale,Blessé léger
201600002350,Route départementale,Indemne
201600002350,Route départementale,Indemne
201600002350,Route départementale,Indemne
201600002350,Route départementale,Indemne
201600002350,Route départementale,Blessé hospitalisé
201600002351,Route départementale,Blessé hospitalisé
201600002351,Route départementale,Blessé léger
201600002352,Voie communale,Blessé léger
201600002352,Voie communale,Blessé léger
201600002353,Route départementale,Blessé hospitalisé
201600002353,Route départementale,Blessé hospitalisé
201600002353,Route départementale,Indemne
201600002353,Route départementale,Indemne
201600002354,Route départementale,Indemne
201600002354,Route départementale,Tué
201600002355,Route départementale,Indemne
201600002355,Route départementale,Blessé hospitalisé
201600002355,Route départementale,Blessé léger
201600002356,Route départementale,Blessé hospitalisé
201600002357,Route départementale,Blessé hospitalisé
201600002358,Voie communale,Indemne
201600002358,Voie communale,Blessé hospitalisé
201600002359,Voie communale,Blessé hospitalisé
201600002359,Voie communale,Blessé léger
201600002360,Route départementale,Blessé hospitalisé
201600002360,Route départementale,Indemne
201600002360,Route départementale,Indemne
201600002361,Route départementale,Indemne
201600002361,Route départementale,Indemne
201600002361,Route départementale,Blessé hospitalisé
201600002362,Route départementale,Tué
201600002362,Route départementale,Blessé hospitalisé
201600002362,Route départementale,Indemne
201600002363,Route départementale,Blessé hospitalisé
201600002363,Route départementale,Blessé hospitalisé
201600002364,Route départementale,Blessé hospitalisé
201600002364,Route départementale,Blessé hospitalisé
201600002365,Route départementale,Blessé hospitalisé
201600002365,Route départementale,Blessé léger
201600002365,Route départementale,Blessé léger
201600002365,Route départementale,Blessé léger
201600002366,Route départementale,Blessé hospitalisé
201600002367,Route départementale,Indemne
201600002367,Route départementale,Blessé hospitalisé
201600002368,Voie communale,Indemne
201600002368,Voie communale,Blessé hospitalisé
201600002369,Route départementale,Blessé hospitalisé
201600002370,Voie communale,Blessé hospitalisé
201600002370,Voie communale,Indemne
201600002371,Route départementale,Blessé léger
201600002371,Route départementale,Blessé hospitalisé
201600002372,Route départementale,Blessé hospitalisé
201600002372,Route départementale,Indemne
201600002373,Route départementale,Indemne
201600002373,Route départementale,Blessé hospitalisé
201600002374,Route départementale,Blessé léger
201600002375,Route départementale,Tué
201600002375,Route départementale,Indemne
201600002376,Route départementale,Indemne
201600002376,Route départementale,Blessé hospitalisé
201600002377,Voie communale,Blessé hospitalisé
201600002377,Voie communale,Blessé léger
201600002378,Route départementale,Blessé hospitalisé
