Num_Acc,lum,col,lat,long,weekday,catr,catv,catu,grav,sexe
201600001800,plein jour,Deux véhicules - par le côté,4865926.0,44548.0,mercredi,Voie communale,VU seul,Conducteur,Indemne,Masculin
201600001801,plein jour,Sans collision,4885120.0,60242.0,jeudi,Voie communale,VL seul,Conducteur,Indemne,Masculin
201600001801,plein jour,Sans collision,4885120.0,60242.0,jeudi,Voie communale,VL seul,Passager,Blessé hospitalisé,Masculin
201600001801,plein jour,Sans collision,4885120.0,60242.0,jeudi,Voie communale,VL seul,Passager,Blessé hospitalisé,Masculin
201600001802,nuit sans éclairage public,Autre collision,4876634.0,58429.0,lundi,Voie communale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600001803,nuit avec eclairage public allume,Deux véhicules - frontale,4859045.0,65136.0,dimanche,Route départementale,Autre véhicule,Passager,Blessé hospitalisé,Féminin
201600001803,nuit avec eclairage public allume,Deux véhicules - frontale,4859045.0,65136.0,dimanche,Route départementale,Autre véhicule,Conducteur,Blessé léger,Masculin
201600001803,nuit avec eclairage public allume,Deux véhicules - frontale,4859045.0,65136.0,dimanche,Route départementale,VU seul,Conducteur,Indemne,Masculin
201600001804,plein jour,Deux véhicules - frontale,4841226.0,78378.0,mardi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600001804,plein jour,Deux véhicules - frontale,4841226.0,78378.0,mardi,Route départementale,VL seul,Conducteur,Indemne,Féminin
201600001805,plein jour,Deux véhicules - par le côté,4857153.0,63829.0,lundi,Route nationale,VL seul,Conducteur,Indemne,Féminin
201600001805,plein jour,Deux véhicules - par le côté,4857153.0,63829.0,lundi,Route nationale,Scooter < 50 cm3,Conducteur,Blessé hospitalisé,Féminin
201600001806,plein jour,Deux véhicules - frontale,4851959.0,74462.0,vendredi,Route départementale,VL seul,Conducteur,Tué,Féminin
201600001806,plein jour,Deux véhicules - frontale,4851959.0,74462.0,vendredi,Route départementale,PL > 3.5 T + remorque,Conducteur,Indemne,Masculin
201600001807,plein jour,Autre collision,4838072.0,84920.0,mardi,Route départementale,VL seul,Conducteur,Indemne,Masculin
201600001807,plein jour,Autre collision,4838072.0,84920.0,mardi,Route départementale,VL seul,Passager,Indemne,Féminin
201600001807,plein jour,Autre collision,4838072.0,84920.0,mardi,Route départementale,VL seul,Passager,Indemne,Féminin
201600001807,plein jour,Autre collision,4838072.0,84920.0,mardi,Route départementale,VL seul,Piéton,Blessé hospitalisé,Féminin
201600001808,plein jour,Autre collision,4837114.0,85804.0,mercredi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Féminin
201600001808,plein jour,Autre collision,4837114.0,85804.0,mercredi,Route départementale,VL seul,Passager,Blessé hospitalisé,Féminin
201600001808,plein jour,Autre collision,4837114.0,85804.0,mercredi,Route départementale,VL seul,Passager,Blessé hospitalisé,Masculin
201600001808,plein jour,Autre collision,4837114.0,85804.0,mercredi,Route départementale,VL seul,Passager,Blessé hospitalisé,Féminin
201600001809,nuit sans éclairage public,Autre collision,4851705.0,74113.0,jeudi,Route départementale,VL seul,Passager,Blessé hospitalisé,Masculin
201600001809,nuit sans éclairage public,Autre collision,4851705.0,74113.0,jeudi,Route départementale,VL seul,Conducteur,Blessé léger,Masculin
201600001810,nuit sans éclairage public,Sans collision,4845160.0,93956.0,vendredi,Route départementale,VL seul,Conducteur,Blessé léger,Féminin
201600001811,nuit sans éclairage public,Autre collision,4846705.0,88141.0,dimanche,Route départementale,VL seul,Conducteur,Blessé léger,Féminin
201600001812,plein jour,Deux véhicules - par le côté,4728660.0,-144532.0,mardi,Route départementale,Bicyclette,Conducteur,Tué,Masculin
201600001812,plein jour,Deux véhicules - par le côté,4728660.0,-144532.0,mardi,Route départementale,PL seul > 7.5 T,Conducteur,Indemne,Masculin
201600001813,crepuscule ou aube,Autre collision,4724990.0,-147232.0,mercredi,Voie communale,VL seul,Conducteur,Tué,Masculin
201600001814,plein jour,Deux véhicules - frontale,4726365.0,-148674.0,mardi,Autre,Bicyclette,Conducteur,Blessé hospitalisé,Masculin
201600001814,plein jour,Deux véhicules - frontale,4726365.0,-148674.0,mardi,Autre,Tracteur routier + semi-remorque,Conducteur,Indemne,Masculin
201600001815,plein jour,Autre collision,4724943.0,-148712.0,mercredi,Route départementale,VL seul,Conducteur,Indemne,Masculin
201600001815,plein jour,Autre collision,4724943.0,-148712.0,mercredi,Route départementale,VL seul,Passager,Indemne,Masculin
201600001815,plein jour,Autre collision,4724943.0,-148712.0,mercredi,Route départementale,VL seul,Piéton,Blessé hospitalisé,Masculin
201600001816,plein jour,Deux véhicules - par le côté,4729237.0,-142361.0,mardi,Route départementale,Motocyclette > 125 cm3,Conducteur,Blessé léger,Masculin
201600001816,plein jour,Deux véhicules - par le côté,4729237.0,-142361.0,mardi,Route départementale,VL seul,Conducteur,Indemne,Masculin
201600001817,plein jour,Autre collision,4727823.0,-146777.0,dimanche,Voie communale,VL seul,Conducteur,Indemne,Masculin
201600001817,plein jour,Autre collision,4727823.0,-146777.0,dimanche,Voie communale,VL seul,Passager,Blessé hospitalisé,Masculin
201600001818,plein jour,Deux véhicules - frontale,4729278.0,-143954.0,mardi,Route départementale,Bicyclette,Conducteur,Indemne,Masculin
201600001818,plein jour,Deux véhicules - frontale,4729278.0,-143954.0,mardi,Route départementale,Bicyclette,Conducteur,Tué,Masculin
201600001819,nuit avec eclairage public allume,Deux véhicules - frontale,4728721.0,-149859.0,mardi,Voie communale,VL seul,Conducteur,Indemne,Féminin
201600001819,nuit avec eclairage public allume,Deux véhicules - frontale,4728721.0,-149859.0,mardi,Voie communale,Scooter > 125 cm3,Conducteur,Tué,Masculin
201600001820,plein jour,Trois véhicules et plus - collisions multiples,4711037.0,-128003.0,mercredi,Route départementale,VL seul,Conducteur,Blessé léger,Masculin
201600001820,plein jour,Trois véhicules et plus - collisions multiples,4711037.0,-128003.0,mercredi,Route départementale,VL seul,Passager,Tué,Masculin
201600001820,plein jour,Trois véhicules et plus - collisions multiples,4711037.0,-128003.0,mercredi,Route départementale,VL seul,Passager,Tué,Masculin
201600001820,plein jour,Trois véhicules et plus - collisions multiples,4711037.0,-128003.0,mercredi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Féminin
201600001820,plein jour,Trois véhicules et plus - collisions multiples,4711037.0,-128003.0,mercredi,Route départementale,VL seul,Passager,Blessé hospitalisé,Masculin
201600001820,plein jour,Trois véhicules et plus - collisions multiples,4711037.0,-128003.0,mercredi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600001820,plein jour,Trois véhicules et plus - collisions multiples,4711037.0,-128003.0,mercredi,Route départementale,VL seul,Passager,Blessé hospitalisé,Féminin
201600001821,nuit sans éclairage public,Deux véhicules - par l'arrière,4706292.0,-143887.0,dimanche,Route départementale,VU seul,Conducteur,Indemne,Masculin
201600001821,nuit sans éclairage public,Deux véhicules - par l'arrière,4706292.0,-143887.0,dimanche,Route départementale,Motocyclette > 125 cm3,Conducteur,Blessé hospitalisé,Masculin
201600001822,plein jour,Deux véhicules - frontale,4711496.0,-131405.0,dimanche,Voie communale,VL seul,Conducteur,Blessé hospitalisé,Féminin
201600001822,plein jour,Deux véhicules - frontale,4711496.0,-131405.0,dimanche,Voie communale,VL seul,Passager,Blessé hospitalisé,Féminin
201600001822,plein jour,Deux véhicules - frontale,4711496.0,-131405.0,dimanche,Voie communale,VL seul,Conducteur,Blessé léger,Masculin
201600001823,plein jour,Deux véhicules - frontale,4707981.0,-152431.0,mercredi,Route départementale,VL seul,Conducteur,Tué,Masculin
201600001823,plein jour,Deux véhicules - frontale,4707981.0,-152431.0,mercredi,Route départementale,Tracteur routier + semi-remorque,Conducteur,Indemne,Masculin
201600001824,plein jour,Deux véhicules - frontale,4710733.0,-151177.0,samedi,Route départementale,VL seul,Conducteur,Indemne,Masculin
201600001824,plein jour,Deux véhicules - frontale,4710733.0,-151177.0,samedi,Route départementale,Scooter < 50 cm3,Conducteur,Blessé hospitalisé,Masculin
201600001825,crepuscule ou aube,Deux véhicules - frontale,4709208.0,-153023.0,samedi,Route départementale,VL seul,Conducteur,Blessé léger,Masculin
201600001825,crepuscule ou aube,Deux véhicules - frontale,4709208.0,-153023.0,samedi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600001826,nuit sans éclairage public,Sans collision,4705100.0,-164200.0,lundi,Route départementale,Motocyclette > 125 cm3,Conducteur,Tué,Masculin
201600001827,plein jour,Trois véhicules et plus - collisions multiples,0.0,0.0,mardi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600001827,plein jour,Trois véhicules et plus - collisions multiples,0.0,0.0,mardi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600001827,plein jour,Trois véhicules et plus - collisions multiples,0.0,0.0,mardi,Route départementale,VL seul,Conducteur,Indemne,Féminin
201600001828,plein jour,Deux véhicules - frontale,4695300.0,-159200.0,vendredi,Route départementale,Motocyclette > 125 cm3,Conducteur,Tué,Masculin
201600001828,plein jour,Deux véhicules - frontale,4695300.0,-159200.0,vendredi,Route départementale,Motocyclette > 125 cm3,Conducteur,Blessé hospitalisé,Masculin
201600001829,plein jour,Autre collision,4703478.0,-166922.0,vendredi,Route départementale,VL seul,Passager,Tué,Masculin
201600001829,plein jour,Autre collision,4703478.0,-166922.0,vendredi,Route départementale,VL seul,Conducteur,Blessé léger,Féminin
201600001830,plein jour,Deux véhicules - par le côté,4715661.0,-129857.0,mercredi,Route nationale,VL seul,Conducteur,Blessé hospitalisé,Féminin
201600001830,plein jour,Deux véhicules - par le côté,4715661.0,-129857.0,mercredi,Route nationale,VL seul,Passager,Blessé hospitalisé,Féminin
201600001830,plein jour,Deux véhicules - par le côté,4715661.0,-129857.0,mercredi,Route nationale,VL seul,Passager,Blessé hospitalisé,Féminin
201600001830,plein jour,Deux véhicules - par le côté,4715661.0,-129857.0,mercredi,Route nationale,VL seul,Conducteur,Blessé hospitalisé,Féminin
201600001831,plein jour,Autre collision,4716131.0,-126567.0,samedi,Voie communale,VU seul,Conducteur,Indemne,Masculin
201600001831,plein jour,Autre collision,4716131.0,-126567.0,samedi,Voie communale,VU seul,Piéton,Blessé léger,Féminin
201600001832,plein jour,Deux véhicules - frontale,4713500.0,-151422.0,lundi,Voie communale,VL seul,Conducteur,Blessé léger,Masculin
201600001832,plein jour,Deux véhicules - frontale,4713500.0,-151422.0,lundi,Voie communale,Scooter < 50 cm3,Conducteur,Blessé hospitalisé,Masculin
201600001833,plein jour,Sans collision,4714050.0,-153181.0,samedi,Route départementale,Motocyclette > 125 cm3,Conducteur,Blessé hospitalisé,Masculin
201600001833,plein jour,Sans collision,4714050.0,-153181.0,samedi,Route départementale,Motocyclette > 125 cm3,Passager,Blessé hospitalisé,Féminin
201600001834,plein jour,Autre collision,4716340.0,-149047.0,jeudi,Route départementale,VL seul,Conducteur,Indemne,Masculin
201600001834,plein jour,Autre collision,4716340.0,-149047.0,jeudi,Route départementale,VL seul,Piéton,Blessé hospitalisé,Masculin
201600001835,plein jour,Trois véhicules et plus - en chaîne,4715860.0,-151327.0,vendredi,Autoroute,VL seul,Conducteur,Blessé léger,Masculin
201600001835,plein jour,Trois véhicules et plus - en chaîne,4715860.0,-151327.0,vendredi,Autoroute,VL seul,Passager,Blessé hospitalisé,Féminin
201600001835,plein jour,Trois véhicules et plus - en chaîne,4715860.0,-151327.0,vendredi,Autoroute,VL seul,Conducteur,Blessé léger,Masculin
201600001835,plein jour,Trois véhicules et plus - en chaîne,4715860.0,-151327.0,vendredi,Autoroute,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600001836,plein jour,Deux véhicules - frontale,4716550.0,-146050.0,mardi,Route départementale,Bicyclette,Conducteur,Blessé hospitalisé,Masculin
201600001836,plein jour,Deux véhicules - frontale,4716550.0,-146050.0,mardi,Route départementale,VL seul,Conducteur,Indemne,Féminin
201600001837,plein jour,Deux véhicules - par le côté,4712475.0,-152827.0,jeudi,Route départementale,VL seul,Conducteur,Indemne,Féminin
201600001837,plein jour,Deux véhicules - par le côté,4712475.0,-152827.0,jeudi,Route départementale,Motocyclette > 125 cm3,Conducteur,Blessé hospitalisé,Masculin
201600001838,plein jour,Deux véhicules - par l'arrière,4715904.0,-146626.0,lundi,Route départementale,Motocyclette > 125 cm3,Conducteur,Blessé hospitalisé,Masculin
201600001838,plein jour,Deux véhicules - par l'arrière,4715904.0,-146626.0,lundi,Route départementale,VU seul,Conducteur,Indemne,Masculin
201600001839,plein jour,Deux véhicules - par le côté,4712475.0,-152827.0,vendredi,Route départementale,VL seul,Conducteur,Indemne,Masculin
201600001839,plein jour,Deux véhicules - par le côté,4712475.0,-152827.0,vendredi,Route départementale,Motocyclette > 125 cm3,Conducteur,Blessé hospitalisé,Masculin
201600001840,nuit sans éclairage public,Autre collision,4714788.0,-151462.0,mardi,Autoroute,Motocyclette > 125 cm3,Conducteur,Blessé léger,Masculin
201600001841,nuit avec eclairage public allume,Autre collision,4718486.0,-148842.0,samedi,Voie communale,VL seul,Conducteur,Indemne,Masculin
201600001841,nuit avec eclairage public allume,Autre collision,4718486.0,-148842.0,samedi,Voie communale,VL seul,Passager,Tué,Masculin
201600001841,nuit avec eclairage public allume,Autre collision,4718486.0,-148842.0,samedi,Voie communale,VL seul,Passager,Blessé hospitalisé,Masculin
201600001841,nuit avec eclairage public allume,Autre collision,4718486.0,-148842.0,samedi,Voie communale,VL seul,Passager,Blessé hospitalisé,Masculin
201600001841,nuit avec eclairage public allume,Autre collision,4718486.0,-148842.0,samedi,Voie communale,VL seul,Conducteur,Blessé léger,Masculin
201600001842,nuit avec eclairage public allume,Autre collision,4717251.0,-147109.0,mardi,Voie communale,VL seul,Conducteur,Indemne,Masculin
201600001842,nuit avec eclairage public allume,Autre collision,4717251.0,-147109.0,mardi,Voie communale,VL seul,Piéton,Tué,Féminin
201600001843,nuit sans éclairage public,Autre collision,0.0,0.0,dimanche,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600001844,plein jour,Autre collision,4741385.0,-100608.0,samedi,Route départementale,VL seul,Conducteur,Blessé hospitalisé,Masculin
201600001845,nuit sans éclairage public,Autre collision,4739363.0,-106016.0,samedi,Voie communale,VL seul,Passager,Blessé hospitalisé,Masculin
201600001845,nuit sans éclairage public,Autre collision,4739363.0,-106016.0,samedi,Voie communale,VL seul,Conducteur,Blessé léger,Masculin
201600001846,plein jour,Deux véhicules - frontale,4740901.0,-118442.0,mardi,Voie communale,Motocyclette > 125 cm3,Conducteur,Blessé hospitalisé,Masculin
201600001846,plein jour,Deux véhicules - frontale,4740901.0,-118442.0,mardi,Voie communale,VL seul,Conducteur,Indemne,Masculin
201600001847,plein jour,Deux véhicules - frontale,4722692.0,-143969.0,mercredi,Voie communale,Scooter < 50 cm3,Conducteur,Blessé hospitalisé,Masculin
