Num_Acc,lum,col,weekday
201600006910,plein jour,Deux véhicules - par l'arrière,mercredi
201600006911,nuit sans éclairage public,Deux véhicules - par l'arrière,vendredi
201600006911,nuit sans éclairage public,Deux véhicules - par l'arrière,vendredi
201600006912,crepuscule ou aube,Deux véhicules - par l'arrière,mardi
201600006912,crepuscule ou aube,Deux véhicules - par l'arrière,mardi
201600006913,plein jour,Autre collision,dimanche
201600006914,nuit sans éclairage public,Deux véhicules - frontale,mardi
201600006914,nuit sans éclairage public,Deux véhicules - frontale,mardi
201600006915,plein jour,Deux véhicules - par l'arrière,dimanche
201600006915,plein jour,Deux véhicules - par l'arrière,dimanche
201600006916,plein jour,Autre collision,mercredi
201600006917,plein jour,Trois véhicules et plus - collisions multiples,samedi
201600006917,plein jour,Trois véhicules et plus - collisions multiples,samedi
201600006917,plein jour,Trois véhicules et plus - collisions multiples,samedi
201600006918,plein jour,Trois véhicules et plus - en chaîne,vendredi
201600006918,plein jour,Trois véhicules et plus - en chaîne,vendredi
201600006918,plein jour,Trois véhicules et plus - en chaîne,vendredi
201600006918,plein jour,Trois véhicules et plus - en chaîne,vendredi
201600006918,plein jour,Trois véhicules et plus - en chaîne,vendredi
201600006918,plein jour,Trois véhicules et plus - en chaîne,vendredi
201600006919,crepuscule ou aube,Autre collision,samedi
201600006919,crepuscule ou aube,Autre collision,samedi
201600006919,crepuscule ou aube,Autre collision,samedi
201600006919,crepuscule ou aube,Autre collision,samedi
201600006920,plein jour,Deux véhicules - par le côté,samedi
201600006920,plein jour,Deux véhicules - par le côté,samedi
201600006921,plein jour,Autre collision,vendredi
201600006921,plein jour,Autre collision,vendredi
201600006922,plein jour,Autre collision,dimanche
201600006923,plein jour,Autre collision,vendredi
201600006924,plein jour,Deux véhicules - par le côté,mardi
201600006924,plein jour,Deux véhicules - par le côté,mardi
201600006924,plein jour,Deux véhicules - par le côté,mardi
201600006925,crepuscule ou aube,Autre collision,vendredi
201600006926,nuit sans éclairage public,Autre collision,vendredi
201600006927,nuit sans éclairage public,Autre collision,vendredi
201600006927,nuit sans éclairage public,Autre collision,vendredi
201600006928,crepuscule ou aube,Deux véhicules - frontale,vendredi
201600006928,crepuscule ou aube,Deux véhicules - frontale,vendredi
201600006928,crepuscule ou aube,Deux véhicules - frontale,vendredi
201600006929,plein jour,Deux véhicules - frontale,jeudi
201600006929,plein jour,Deux véhicules - frontale,jeudi
201600006930,plein jour,Deux véhicules - par le côté,mercredi
201600006930,plein jour,Deux véhicules - par le côté,mercredi
201600006930,plein jour,Deux véhicules - par le côté,mercredi
201600006931,nuit avec eclairage public allume,Autre collision,dimanche
201600006932,nuit avec eclairage public allume,Autre collision,dimanche
201600006933,nuit sans éclairage public,Autre collision,jeudi
201600006934,plein jour,Autre collision,mardi
201600006935,plein jour,Deux véhicules - par le côté,vendredi
201600006935,plein jour,Deux véhicules - par le côté,vendredi
201600006936,nuit sans éclairage public,Autre collision,samedi
201600006937,nuit sans éclairage public,Deux véhicules - frontale,jeudi
201600006937,nuit sans éclairage public,Deux véhicules - frontale,jeudi
201600006937,nuit sans éclairage public,Deux véhicules - frontale,jeudi
201600006937,nuit sans éclairage public,Deux véhicules - frontale,jeudi
201600006938,crepuscule ou aube,Autre collision,mercredi
201600006939,plein jour,Deux véhicules - frontale,dimanche
201600006939,plein jour,Deux véhicules - frontale,dimanche
201600006939,plein jour,Deux véhicules - frontale,dimanche
201600006939,plein jour,Deux véhicules - frontale,dimanche
201600006940,plein jour,Deux véhicules - par le côté,samedi
201600006940,plein jour,Deux véhicules - par le côté,samedi
201600006940,plein jour,Deux véhicules - par le côté,samedi
201600006940,plein jour,Deux véhicules - par le côté,samedi
201600006940,plein jour,Deux véhicules - par le côté,samedi
201600006940,plein jour,Deux véhicules - par le côté,samedi
201600006940,plein jour,Deux véhicules - par le côté,samedi
201600006941,nuit avec eclairage public allume,Deux véhicules - par l'arrière,vendredi
201600006941,nuit avec eclairage public allume,Deux véhicules - par l'arrière,vendredi
201600006941,nuit avec eclairage public allume,Deux véhicules - par l'arrière,vendredi
201600006942,plein jour,Deux véhicules - frontale,samedi
201600006942,plein jour,Deux véhicules - frontale,samedi
201600006943,plein jour,Autre collision,lundi
201600006944,plein jour,Deux véhicules - par le côté,lundi
201600006944,plein jour,Deux véhicules - par le côté,lundi
201600006945,plein jour,Deux véhicules - par l'arrière,dimanche
201600006945,plein jour,Deux véhicules - par l'arrière,dimanche
201600006946,plein jour,Autre collision,lundi
201600006946,plein jour,Autre collision,lundi
201600006946,plein jour,Autre collision,lundi
201600006947,plein jour,Autre collision,lundi
201600006947,plein jour,Autre collision,lundi
201600006947,plein jour,Autre collision,lundi
201600006948,plein jour,Autre collision,jeudi
201600006949,plein jour,Trois véhicules et plus - collisions multiples,mercredi
201600006949,plein jour,Trois véhicules et plus - collisions multiples,mercredi
201600006949,plein jour,Trois véhicules et plus - collisions multiples,mercredi
201600006949,plein jour,Trois véhicules et plus - collisions multiples,mercredi
201600006950,crepuscule ou aube,Deux véhicules - par le côté,jeudi
201600006950,crepuscule ou aube,Deux véhicules - par le côté,jeudi
201600006951,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600006951,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600006951,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600006951,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600006951,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600006951,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600006951,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600006951,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600006951,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600006951,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600006952,plein jour,Deux véhicules - par le côté,samedi
201600006952,plein jour,Deux véhicules - par le côté,samedi
201600006953,nuit sans éclairage public,Sans collision,dimanche
201600006954,plein jour,Trois véhicules et plus - collisions multiples,samedi
201600006954,plein jour,Trois véhicules et plus - collisions multiples,samedi
201600006954,plein jour,Trois véhicules et plus - collisions multiples,samedi
201600006955,crepuscule ou aube,Sans collision,vendredi
201600006956,plein jour,Autre collision,vendredi
201600006956,plein jour,Autre collision,vendredi
201600006957,plein jour,Deux véhicules - par le côté,mardi
201600006957,plein jour,Deux véhicules - par le côté,mardi
201600006958,crepuscule ou aube,Autre collision,mardi
201600006958,crepuscule ou aube,Autre collision,mardi
201600006958,crepuscule ou aube,Autre collision,mardi
201600006959,plein jour,Sans collision,dimanche
201600006960,nuit sans éclairage public,Autre collision,mercredi
201600006961,nuit sans éclairage public,Deux véhicules - frontale,vendredi
201600006961,nuit sans éclairage public,Deux véhicules - frontale,vendredi
201600006962,nuit avec eclairage public allume,Autre collision,vendredi
201600006963,crepuscule ou aube,Sans collision,vendredi
201600006964,plein jour,Sans collision,samedi
201600006965,plein jour,Trois véhicules et plus - en chaîne,lundi
201600006965,plein jour,Trois véhicules et plus - en chaîne,lundi
201600006965,plein jour,Trois véhicules et plus - en chaîne,lundi
201600006965,plein jour,Trois véhicules et plus - en chaîne,lundi
201600006966,plein jour,Autre collision,jeudi
201600006966,plein jour,Autre collision,jeudi
201600006967,plein jour,Deux véhicules - frontale,vendredi
201600006967,plein jour,Deux véhicules - frontale,vendredi
201600006968,plein jour,Deux véhicules - frontale,vendredi
201600006968,plein jour,Deux véhicules - frontale,vendredi
201600006969,crepuscule ou aube,Autre collision,lundi
201600006970,plein jour,Deux véhicules - par le côté,vendredi
201600006970,plein jour,Deux véhicules - par le côté,vendredi
201600006970,plein jour,Deux véhicules - par le côté,vendredi
201600006971,crepuscule ou aube,Autre collision,dimanche
201600006972,nuit sans éclairage public,Deux véhicules - par le côté,mercredi
201600006972,nuit sans éclairage public,Deux véhicules - par le côté,mercredi
201600006973,nuit sans éclairage public,Autre collision,samedi
201600006974,plein jour,Deux véhicules - par le côté,vendredi
201600006974,plein jour,Deux véhicules - par le côté,vendredi
201600006974,plein jour,Deux véhicules - par le côté,vendredi
201600006975,plein jour,Deux véhicules - frontale,samedi
201600006975,plein jour,Deux véhicules - frontale,samedi
201600006975,plein jour,Deux véhicules - frontale,samedi
201600006975,plein jour,Deux véhicules - frontale,samedi
201600006976,plein jour,Deux véhicules - par l'arrière,mercredi
201600006976,plein jour,Deux véhicules - par l'arrière,mercredi
201600006977,plein jour,Deux véhicules - par le côté,jeudi
201600006977,plein jour,Deux véhicules - par le côté,jeudi
201600006977,plein jour,Deux véhicules - par le côté,jeudi
201600006978,plein jour,Deux véhicules - par le côté,mardi
201600006978,plein jour,Deux véhicules - par le côté,mardi
201600006979,plein jour,Deux véhicules - par le côté,vendredi
201600006979,plein jour,Deux véhicules - par le côté,vendredi
201600006979,plein jour,Deux véhicules - par le côté,vendredi
201600006980,crepuscule ou aube,Deux véhicules - par le côté,jeudi
201600006980,crepuscule ou aube,Deux véhicules - par le côté,jeudi
201600006981,plein jour,Deux véhicules - par l'arrière,mercredi
201600006981,plein jour,Deux véhicules - par l'arrière,mercredi
201600006982,crepuscule ou aube,Deux véhicules - par le côté,mercredi
201600006982,crepuscule ou aube,Deux véhicules - par le côté,mercredi
201600006982,crepuscule ou aube,Deux véhicules - par le côté,mercredi
201600006982,crepuscule ou aube,Deux véhicules - par le côté,mercredi
201600006983,plein jour,Autre collision,samedi
201600006983,plein jour,Autre collision,samedi
201600006984,plein jour,Sans collision,samedi
201600006985,plein jour,Trois véhicules et plus - collisions multiples,samedi
201600006985,plein jour,Trois véhicules et plus - collisions multiples,samedi
201600006985,plein jour,Trois véhicules et plus - collisions multiples,samedi
201600006986,plein jour,Deux véhicules - frontale,mercredi
201600006986,plein jour,Deux véhicules - frontale,mercredi
201600006987,plein jour,Trois véhicules et plus - collisions multiples,samedi
201600006987,plein jour,Trois véhicules et plus - collisions multiples,samedi
201600006987,plein jour,Trois véhicules et plus - collisions multiples,samedi
201600006987,plein jour,Trois véhicules et plus - collisions multiples,samedi
201600006987,plein jour,Trois véhicules et plus - collisions multiples,samedi
201600006987,plein jour,Trois véhicules et plus - collisions multiples,samedi
201600006987,plein jour,Trois véhicules et plus - collisions multiples,samedi
201600006988,nuit avec eclairage public allume,Autre collision,samedi
201600006989,plein jour,Autre collision,lundi
201600006989,plein jour,Autre collision,lundi
201600006989,plein jour,Autre collision,lundi
201600006990,nuit sans éclairage public,Autre collision,mercredi
201600006991,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600006991,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600006991,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600006991,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600006992,plein jour,Deux véhicules - frontale,samedi
201600006992,plein jour,Deux véhicules - frontale,samedi
201600006993,plein jour,Deux véhicules - par le côté,jeudi
201600006993,plein jour,Deux véhicules - par le côté,jeudi
201600006994,plein jour,Deux véhicules - par le côté,lundi
201600006994,plein jour,Deux véhicules - par le côté,lundi
201600006995,plein jour,Trois véhicules et plus - collisions multiples,mardi
201600006995,plein jour,Trois véhicules et plus - collisions multiples,mardi
